Model,Score
NousResearch/Nous-Hermes-2-Mistral-7B-DPO,0.17912657290895634
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,0.21909696521095484
NousResearch/Nous-Hermes-2-Mixtral-8x7B-SFT,0.1695040710584752
NousResearch/Nous-Hermes-llama-2-7b,0.1376757957068838
NousResearch/Yarn-Llama-2-7b-128k,0.12731310140636565
NousResearch/Yarn-Llama-2-7b-64k,0.11621021465581051
NousResearch/Yarn-Mistral-7b-128k,0.16654330125832717
NousResearch/Yarn-Mistral-7b-64k,0.16580310880829016
OEvortex/Emotional-llama-8B,0.2161361954108068
OliveiraJLT/Sagui-7B-Instruct-v0.1,0.11472982975573649
OmnicromsBrain/NeuralStar_FusionWriter_4x7b,0.16284233900814213
Open-Orca/Mistral-7B-OpenOrca,0.15914137675795706
OpenBuddy/openbuddy-llama3-8b-v21.2-32k,0.1835677276091784
OpenBuddy/openbuddy-llama3.1-8b-v22.2-131k,0.20429311621021465
OpenBuddy/openbuddy-llama3.1-8b-v22.3-131k,0.20281273131014063
OpenBuddy/openbuddy-qwen2.5llamaify-7b-v23.1-200k,0.31014063656550706
OpenLLM-France/Lucie-7B,0.1073279052553664
OpenLLM-France/Lucie-7B-Instruct,0.11102886750555144
OpenLLM-France/Lucie-7B-Instruct-human-data,0.09400444115470022
OpenLLM-France/Lucie-7B-Instruct-v1.1,0.12509252405625462
OpenLeecher/llama3-8b-lima,0.1687638786084382
OpenScholar/Llama-3.1_OpenScholar-8B,0.24130273871206515
Orenguteng/Llama-3.1-8B-Lexi-Uncensored,0.25166543301258326
Orenguteng/Llama-3.1-8B-Lexi-Uncensored-V2,0.2464840858623242
Orion-zhen/Qwen2.5-7B-Instruct-Uncensored,0.3560325684678016
PJMixers-Dev/LLaMa-3.1-RomboTiesTest-8B,0.24426350851221318
PJMixers-Dev/LLaMa-3.1-RomboTiesTest2-8B,0.24426350851221318
PJMixers-Dev/Qwen2.5-RomboTiesTest-7B,0.34863064396743154
PJMixers/LLaMa-3-CursedStock-v2.0-8B,0.21391561806069578
PocketDoc/Dans-PersonalityEngine-v1.0.0-8b,0.19393042190969653
Quazim0t0/Aura-8B-Linear,0.25166543301258326
Quazim0t0/Charlie-8B-Linear,0.23242042931162102
Quazim0t0/Chromatic-8b-sce,0.2524056254626203
Quazim0t0/GivingTree-8b-sce,0.24870466321243523
Quazim0t0/Jekyl-8b-sce,0.23760177646188008
Quazim0t0/Katana-8b-sce,0.25018504811250925
Quazim0t0/Motion-8B-Linear,0.2472242783123612
Quazim0t0/TB0-8B-sce,0.25018504811250925
Quazim0t0/TBL-8B-sce,0.23834196891191708
Qwen/Qwen1.5-7B,0.19245003700962252
Qwen/Qwen1.5-7B-Chat,0.19245003700962252
Qwen/Qwen2-7B,0.30199851961509994
Qwen/Qwen2-7B-Instruct,0.27609178386380456
Qwen/Qwen2-Math-7B,0.0999259807549963
Qwen/Qwen2.5-7B,0.3360473723168024
Qwen/Qwen2.5-7B-Instruct,0.3471502590673575
Qwen/Qwen2.5-Coder-7B,0.29459659511472985
Qwen/Qwen2.5-Coder-7B-Instruct,0.2561065877128053
Qwen/Qwen2.5-Math-7B,0.28867505551443373
Qwen/Qwen2.5-Math-7B-Instruct,0.31902294596595115
RLHFlow/ArmoRM-Llama3-8B-v0.1,0.10658771280532939
Rakuten/RakutenAI-7B,0.16432272390821615
Replete-AI/L3-Pneuma-8B,0.20947446336047373
Replete-AI/L3.1-Pneuma-8B,0.23982235381199113
Replete-AI/Llama3-8B-Instruct-Replete-Adapted,0.23464100666173204
Replete-AI/Replete-Coder-Instruct-8b-Merged,0.13545521835677277
Replete-AI/Replete-Coder-Llama3-8B,0.11176905995558846
Replete-AI/Replete-LLM-Qwen2-7b,0.11176905995558846
Replete-AI/Replete-LLM-Qwen2-7b_Beta-Preview,0.11176905995558846
Replete-AI/Replete-LLM-V2-Llama-3.1-8b,0.23612139156180606
Ro-xe/FMixIA-7B-DARE-0,0.17912657290895634
Ro-xe/FMixIA-7B-SLERP-27,0.18948926720947445
Ro-xe/FMixIA-7B-TIES-1,0.18060695780903036
Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,0.3493708364174685
RubielLabarta/LogoS-7Bx2-MoE-13B-v0.2,0.19689119170984457
Sakalti/Magro-7B-v1.1,0.17320503330866024
Sakalti/SJT-7B-V1.1,0.3427091043671355
Sakalti/SJT-7B-V1.1-Multilingal,0.10880829015544041
Sakalti/SJT-8B-V1.1,0.31902294596595115
Sakalti/Saba1-7B,0.3316062176165803
Sakalti/SakalFusion-7B-Alpha,0.3427091043671355
Sakalti/SakalFusion-7B-Beta,0.09104367135455219
Sakalti/light-7b-beta,0.3464100666173205
Sakalti/magro-7B,0.17394522575869725
Salesforce/LLaMA-3-8B-SFR-Iterative-DPO-R,0.20799407846039972
SanjiWatsuki/Silicon-Maid-7B,0.20355292376017764
Sao10K/L3-8B-Lunaris-v1,0.24352331606217617
Sao10K/L3-8B-Niitama-v1,0.23538119911176905
Sao10K/L3-8B-Stheno-v3.2,0.24278312361213916
Sao10K/L3-8B-Stheno-v3.3-32K,0.13175425610658772
SeaLLMs/SeaLLM-7B-v2,0.18060695780903036
SeaLLMs/SeaLLMs-v3-7B-Chat,0.27239082161361955
SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,0.24944485566247224
SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,0.23316062176165803
SicariusSicariiStuff/Impish_Mind_8B,0.20947446336047373
SicariusSicariiStuff/Impish_QWEN_7B-1M,0.31236121391561805
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,0.22871946706143598
SicariusSicariiStuff/Winged_Imp_8B,0.23464100666173204
SicariusSicariiStuff/Wingless_Imp_8B,0.23464100666173204
SkyOrbis/SKY-Ko-Llama3.1-8B-lora,0.24796447076239822
SkyOrbis/SKY-Ko-Llama3.1-8B-lora-epoch1,0.24796447076239822
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,0.3234641006661732
Sourjayon/DeepSeek-R1-8b-Sify,0.1687638786084382
StelleX/Qwen2.5_Math_7B_Cot,0.32272390821613617
StelleX/Vorisatex-7B-preview,0.1073279052553664
T145/KRONOS-8B-V1-P1,0.24204293116210215
T145/KRONOS-8B-V1-P2,0.22057735011102886
T145/KRONOS-8B-V1-P3,0.21835677276091783
T145/KRONOS-8B-V2,0.23834196891191708
T145/KRONOS-8B-V3,0.25018504811250925
T145/KRONOS-8B-V4,0.24130273871206515
T145/KRONOS-8B-V5,0.24056254626202814
T145/KRONOS-8B-V6,0.22427831236121393
T145/KRONOS-8B-V7,0.17690599555884529
T145/KRONOS-8B-V8,0.24278312361213916
T145/KRONOS-8B-V9,0.2450037009622502
T145/Llama-3.1-8B-Instruct-Zeus,0.25536639526276833
T145/Llama-3.1-8B-Zeus,0.11102886750555144
T145/Meta-Llama-3.1-8B-Instruct-TIES,0.24056254626202814
T145/ZEUS-8B-V10,0.2509252405625463
T145/ZEUS-8B-V11,0.2531458179126573
T145/ZEUS-8B-V12,0.25684678016284235
T145/ZEUS-8B-V13,0.2531458179126573
T145/ZEUS-8B-V13-abliterated,0.2524056254626203
T145/ZEUS-8B-V14,0.2531458179126573
T145/ZEUS-8B-V15,0.2538860103626943
T145/ZEUS-8B-V16,0.25018504811250925
T145/ZEUS-8B-V17,0.25536639526276833
T145/ZEUS-8B-V17-abliterated,0.23686158401184307
T145/ZEUS-8B-V17-abliterated-V2,0.22131754256106587
T145/ZEUS-8B-V17-abliterated-V4,0.2546262028127313
T145/ZEUS-8B-V18,0.2538860103626943
T145/ZEUS-8B-V19,0.25166543301258326
T145/ZEUS-8B-V2,0.25166543301258326
T145/ZEUS-8B-V2-ORPO,0.23760177646188008
T145/ZEUS-8B-V2-abliterated,0.2464840858623242
T145/ZEUS-8B-V20,0.2561065877128053
T145/ZEUS-8B-V21,0.13545521835677277
T145/ZEUS-8B-V22,0.2561065877128053
T145/ZEUS-8B-V23,0.23390081421169504
T145/ZEUS-8B-V24,0.20355292376017764
T145/ZEUS-8B-V26,0.2472242783123612
T145/ZEUS-8B-V27,0.24426350851221318
T145/ZEUS-8B-V28,0.2538860103626943
T145/ZEUS-8B-V29,0.25166543301258326
T145/ZEUS-8B-V2L1,0.25906735751295334
T145/ZEUS-8B-V2L2,0.25832716506291636
T145/ZEUS-8B-V3,0.2472242783123612
T145/ZEUS-8B-V30,0.25018504811250925
T145/ZEUS-8B-V4,0.2524056254626203
T145/ZEUS-8B-V6,0.2561065877128053
T145/ZEUS-8B-V7,0.24426350851221318
T145/ZEUS-8B-V8,0.2450037009622502
T145/ZEUS-8B-V9,0.26054774241302736
TIGER-Lab/AceCodeRM-7B,0.2783123612139156
TIGER-Lab/AceCoder-Qwen2.5-7B-Ins-Rule,0.35233160621761656
TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Ins-Rule,0.28127313101406365
TIGER-Lab/MAmmoTH2-7B-Plus,0.19615099925980756
TIGER-Lab/Qwen2.5-Math-7B-CFT,0.307920059215396
TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,0.17320503330866024
TencentARC/LLaMA-Pro-8B,0.12879348630643966
TencentARC/Mistral_Pro_8B_v0.1,0.16284233900814213
TheDrummer/Llama-3SOME-8B-v2,0.2450037009622502
TheDrummer/Ministrations-8B-v1,0.2450037009622502
Triangle104/BigTalker-Lite-8B,0.20355292376017764
Triangle104/DS-R1-Distill-Q2.5-7B-RP,0.2908956328645448
Triangle104/DS-R1-Llama-8B-Harmony,0.20429311621021465
Triangle104/DSR1-Distill-Llama-Lit-8B,0.2146558105107328
Triangle104/DSR1-Distill-Qwen-7B-RP,0.31236121391561805
Triangle104/Distilled-DarkPlanet-Allades-8B,0.20947446336047373
Triangle104/Distilled-DarkPlanet-Allades-8B_TIES,0.2146558105107328
Triangle104/Hermes3-L3.1-DirtyHarry-8B,0.22205773501110287
Triangle104/L3.1-8B-Dusky-Ink,0.24130273871206515
Triangle104/L3.1-8B-Dusky-Ink_v0.r1,0.1998519615099926
Triangle104/LThreePointOne-8B-HermesBlackroot,0.2146558105107328
Triangle104/LThreePointOne-8B-HermesInk,0.21909696521095484
Triangle104/Llama3.1-Allades-Lit-8b,0.17098445595854922
Triangle104/Minerva-7b,0.3375277572168764
Triangle104/Minerva-8b,0.19245003700962252
Triangle104/Q2.5-EVACOT-7b,0.3249444855662472
Triangle104/Q2.5-R1-7B,0.10880829015544041
Triangle104/Rombos-Novasky-7B_V1c,0.2450037009622502
Tsunami-th/Tsunami-0.5-7B-Instruct,0.3582531458179127
Tsunami-th/Tsunami-0.5x-7B-Instruct,0.36417468541820874
Tsunami-th/Tsunami-1.0-7B-Instruct,0.35233160621761656
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter1,0.22945965951147299
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter2,0.21835677276091783
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,0.20651369356032567
UKzExecution/LlamaExecutor-8B-3.0.5,0.23019985196151
Unbabel/TowerInstruct-Mistral-7B-v0.2,0.11991117690599556
VAGOsolutions/Llama-3-SauerkrautLM-8b-Instruct,0.24870466321243523
VAGOsolutions/Llama-3.1-SauerkrautLM-8b-Instruct,0.2612879348630644
VAGOsolutions/SauerkrautLM-7b-HerO,0.18800888230940044
VAGOsolutions/SauerkrautLM-7b-LaserChat,0.19541080680977055
VAGOsolutions/SauerkrautLM-Gemma-7b,0.17468541820873426
VAGOsolutions/SauerkrautLM-Mixtral-8x7B-Instruct,0.22279792746113988
VIRNECT/llama-3-Korean-8B,0.22649888971132495
VIRNECT/llama-3-Korean-8B-r-v-0.1,0.19467061435973354
ValiantLabs/Llama3.1-8B-Cobalt,0.23242042931162102
ValiantLabs/Llama3.1-8B-Enigma,0.22501850481125094
ValiantLabs/Llama3.1-8B-ShiningValiant2,0.17320503330866024
Vikhrmodels/Vikhr-Llama3.1-8B-Instruct-R-21-09-24,0.22723908216136196
Weyaxi/Einstein-v4-7B,0.11991117690599556
Weyaxi/Einstein-v6.1-Llama3-8B,0.1850481125092524
Weyaxi/Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,0.18134715025906736
Xiaojian9992024/Qwen2.5-7B-MS-Destroyer,0.35677276091783866
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview,0.35233160621761656
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview-v0.2,0.33974833456698744
YOYO-AI/Qwen2.5-7B-it-restore,0.35233160621761656
Yash21/TinyYi-7B-Test,0.09326424870466321
Youlln/1PARAMMYL-8B-ModelStock,0.27461139896373055
Yuma42/KangalKhan-RawRuby-7B,0.17912657290895634
Yuma42/Llama3.1-IgneousIguana-8B,0.26498889711324947
Yuma42/Llama3.1-SuperHawk-8B,0.25832716506291636
ZHLiu627/zephyr-7b-gemma-dpo-avg,0.18134715025906736
ZHLiu627/zephyr-7b-gemma-rpo-avg,0.17468541820873426
ZeroXClem/L3-Aspire-Heart-Matrix-8B,0.25018504811250925
ZeroXClem/Llama-3.1-8B-AthenaSky-MegaMix,0.23242042931162102
ZeroXClem/Llama-3.1-8B-RainbowLight-EtherealMix,0.24278312361213916
ZeroXClem/Llama-3.1-8B-SpecialTitanFusion,0.23760177646188008
ZeroXClem/Llama-3.1-8B-SuperNova-EtherealHermes,0.23538119911176905
ZeroXClem/Llama-3.1-8B-SuperTulu-LexiNova,0.2153960029607698
ZeroXClem/Qwen-2.5-Aether-SlerpFusion-7B,0.3456698741672835
ZeroXClem/Qwen2.5-7B-CelestialHarmony-1M,0.3249444855662472
ZeroXClem/Qwen2.5-7B-HomerAnvita-NerdMix,0.35233160621761656
ZeroXClem/Qwen2.5-7B-HomerCreative-Mix,0.35233160621761656
ZeroXClem/Qwen2.5-7B-Qandora-CySec,0.3560325684678016
ZhangShenao/SELM-Llama-3-8B-Instruct-iter-3,0.23612139156180606
abacusai/Llama-3-Smaug-8B,0.19170984455958548
adriszmar/QAIMath-Qwen2.5-7B-TIES,0.09844559585492228
agentlans/Llama3.1-8B-drill,0.24204293116210215
ahmeda335/13_outOf_32_pruned_layers_llama3.1-8b,0.10584752035529238
akjindal53244/Llama-3.1-Storm-8B,0.2450037009622502
allenai/Llama-3.1-Tulu-3-8B-RM,0.09770540340488527
allenai/Llama-3.1-Tulu-3-8B-SFT,0.17394522575869725
allenai/OLMo-1.7-7B-hf,0.10510732790525537
allenai/OLMo-7B-Instruct-hf,0.10362694300518134
allenai/OLMo-7B-hf,0.09548482605477424
allenai/OLMoE-1B-7B-0125-Instruct,0.1080680977054034
allenai/OLMoE-1B-7B-0924,0.11843079200592153
allenai/OLMoE-1B-7B-0924-Instruct,0.10880829015544041
allknowingroger/HomerSlerp1-7B,0.3530717986676536
allknowingroger/HomerSlerp2-7B,0.3478904515173945
allknowingroger/HomerSlerp3-7B,0.3493708364174685
allknowingroger/HomerSlerp4-7B,0.34344929681717246
allknowingroger/LimyQstar-7B-slerp,0.19615099925980756
allknowingroger/Marco-01-slerp1-7B,0.34863064396743154
allknowingroger/Meme-7B-slerp,0.16358253145817914
allknowingroger/Ministral-8B-slerp,0.1998519615099926
allknowingroger/Mistralmash1-7B-s,0.2005921539600296
allknowingroger/Mistralmash2-7B-s,0.19541080680977055
allknowingroger/MultiCalm-7B-slerp,0.19245003700962252
allknowingroger/MultiMerge-7B-slerp,0.19541080680977055
allknowingroger/MultiverseEx26-7B-slerp,0.19541080680977055
allknowingroger/NeuralWestSeverus-7B-slerp,0.20281273131014063
allknowingroger/Neuralcoven-7B-slerp,0.21095484826054775
allknowingroger/Neuralmultiverse-7B-slerp,0.19541080680977055
allknowingroger/Qwen2.5-7B-task2,0.35233160621761656
allknowingroger/Qwen2.5-7B-task3,0.3493708364174685
allknowingroger/Qwen2.5-7B-task4,0.3530717986676536
allknowingroger/Qwen2.5-7B-task7,0.31976313841598814
allknowingroger/Qwen2.5-7B-task8,0.3375277572168764
allknowingroger/QwenSlerp12-7B,0.34863064396743154
allknowingroger/Qwenslerp2-7B,0.3471502590673575
allknowingroger/Qwenslerp3-7B,0.35529237601776464
allknowingroger/ROGERphi-7B-slerp,0.19022945965951146
allknowingroger/RogerMerge-7B-slerp,0.19393042190969653
allknowingroger/Strangecoven-7B-slerp,0.2161361954108068
allknowingroger/WestlakeMaziyar-7B-slerp,0.1991117690599556
allknowingroger/YamMaths-7B-slerp,0.20503330866025166
allknowingroger/limyClown-7B-slerp,0.19467061435973354
allura-org/L3.1-8b-RP-Ink,0.2161361954108068
allura-org/MoE-Girl-1BA-7BT,0.11472982975573649
allura-org/Teleut-7b,0.32050333086602517
amazon/MegaBeam-Mistral-7B-300k,0.16358253145817914
arcee-ai/Arcee-Maestro-7B-Preview,0.3005181347150259
argilla-warehouse/Llama-3.1-8B-MagPie-Ultra,0.19689119170984457
argilla/notus-7b-v1,0.19170984455958548
argilla/notux-8x7b-v1,0.22131754256106587
automerger/YamshadowExperiment28-7B,0.19170984455958548
awnr/Mistral-7B-v0.1-signtensors-1-over-2,0.17468541820873426
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.14211695040710584
awnr/Mistral-7B-v0.1-signtensors-3-over-8,0.1695040710584752
aws-prototyping/MegaBeam-Mistral-7B-512k,0.15766099185788304
berkeley-nest/Starling-LM-7B-alpha,0.18948926720947445
bigscience/bloom-7b1,0.1073279052553664
bluuwhale/L3-SthenoMaid-8B-V1,0.23390081421169504
braindao/DeepSeek-R1-Distill-Qwen-7B,0.11028867505551443
braindao/DeepSeek-R1-Distill-Qwen-7B-Blunt,0.11472982975573649
braindao/DeepSeek-R1-Distill-Qwen-7B-ORPO-Uncensored,0.11028867505551443
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,0.10880829015544041
bunnycore/Best-Mix-Llama-3.1-8B,0.14137675795706883
bunnycore/CyberCore-Qwen-2.1-7B,0.3515914137675796
bunnycore/DeepThinker-7B-Sce-v1,0.10510732790525537
bunnycore/DeepThinker-7B-Sce-v2,0.10510732790525537
bunnycore/FuseCyberMix-Qwen-2.5-7B-Instruct,0.35529237601776464
bunnycore/FuseQwQen-7B,0.35233160621761656
bunnycore/FwF-Qwen-7B-0.2,0.3390081421169504
bunnycore/HyperLlama-3.1-8B,0.24870466321243523
bunnycore/Llama-3.1-8B-TitanFusion-Mix,0.23019985196151
bunnycore/Llama-3.1-8B-TitanFusion-v3,0.2472242783123612
bunnycore/Maestro-S1k-7B-Sce,0.10584752035529238
bunnycore/Qandora-2.5-7B-Creative,0.3634344929681717
bunnycore/QandoraExp-7B,0.35085122131754254
bunnycore/QandoraExp-7B-Persona,0.3471502590673575
bunnycore/QandoraExp-7B-v2,0.2975573649148779
bunnycore/Qwen-2.5-7B-Deep-Sky-T1,0.19541080680977055
bunnycore/Qwen-2.5-7B-Deep-Stock-v1,0.3153219837157661
bunnycore/Qwen-2.5-7B-Deep-Stock-v5,0.25536639526276833
bunnycore/Qwen-2.5-7B-Exp-Sce,0.3182827535159141
bunnycore/Qwen-2.5-7B-R1-Stock,0.35011102886750556
bunnycore/Qwen-2.5-7b-S1k,0.35085122131754254
bunnycore/Qwen2.5-7B-CyberRombos,0.3545521835677276
bunnycore/Qwen2.5-7B-Fuse-Exp,0.26054774241302736
bunnycore/Qwen2.5-7B-Instruct-Fusion,0.3582531458179127
bunnycore/Qwen2.5-7B-Instruct-Merge-Stock-v0.1,0.3582531458179127
bunnycore/Qwen2.5-7B-MixStock-Sce-V0.3,0.17838638045891933
bunnycore/Qwen2.5-7B-MixStock-V0.1,0.31902294596595115
bunnycore/Qwen2.5-7B-R1-Bespoke-Stock,0.2997779422649889
bunnycore/Qwen2.5-7B-R1-Bespoke-Task,0.2464840858623242
bunnycore/Qwen2.5-7B-RRP-1M,0.31902294596595115
bunnycore/Qwen2.5-7B-RRP-1M-Thinker,0.17394522575869725
bunnycore/Qwen2.5-7B-RRP-ID,0.35529237601776464
bunnycore/Qwen2.5-7B-Sky-R1-Mini,0.11695040710584752
bunnycore/QwenMosaic-7B,0.3471502590673575
bunnycore/Tulu-3.1-8B-SuperNova,0.2450037009622502
cgato/TheSalt-L3-8b-v0.3.2,0.10658771280532939
chargoddard/prometheus-2-llama-3-8b,0.1850481125092524
chujiezheng/Llama-3-Instruct-8B-SimPO-ExPO,0.23686158401184307
cloudyu/Mixtral_7Bx2_MoE,0.19022945965951146
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-ipo,0.17764618800888232
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-sigmoid,0.17246484085862324
cluebbers/Llama-3.1-8B-paraphrase-type-generation-etpc,0.17394522575869725
cognitivecomputations/Dolphin3.0-Llama3.1-8B,0.19393042190969653
cognitivecomputations/dolphin-2.9-llama3-8b,0.15840118430792005
cognitivecomputations/dolphin-2.9.2-qwen2-7b,0.2842339008142117
cognitivecomputations/dolphin-2.9.3-mistral-7B-32k,0.16284233900814213
cognitivecomputations/dolphin-2.9.4-llama3.1-8b,0.10436713545521836
collaiborateorg/Collaiborator-MEDLLM-Llama-3-8B-v2,0.19837157660991858
cstr/llama3.1-8b-spaetzle-v90,0.23834196891191708
databricks/dolly-v2-7b,0.11250925240562547
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.17172464840858623
deepseek-ai/deepseek-llm-7b-base,0.10954848260547742
deepseek-ai/deepseek-llm-7b-chat,0.12583271650629163
dfurman/Llama-3-8B-Orpo-v0.1,0.13397483345669875
djuna/L3.1-Promissum_Mane-8B-Della-1.5-calc,0.2546262028127313
djuna/L3.1-Promissum_Mane-8B-Della-calc,0.23982235381199113
djuna/L3.1-Purosani-2-8B,0.24426350851221318
djuna/Q2.5-Partron-7B,0.3493708364174685
dnhkng/RYS-Llama-3-8B-Instruct,0.20577350111028866
dnhkng/RYS-Llama-3.1-8B-Instruct,0.23019985196151
dreamgen/WizardLM-2-7B,0.16136195410806808
dustinwloring1988/Reflexis-8b-chat-v1,0.21243523316062177
dustinwloring1988/Reflexis-8b-chat-v2,0.21243523316062177
dustinwloring1988/Reflexis-8b-chat-v3,0.22649888971132495
dustinwloring1988/Reflexis-8b-chat-v4,0.2146558105107328
dustinwloring1988/Reflexis-8b-chat-v5,0.18874907475943745
dustinwloring1988/Reflexis-8b-chat-v6,0.20725388601036268
dustinwloring1988/Reflexis-8b-chat-v7,0.23982235381199113
dzakwan/dzakwan-MoE-4x7b-Beta,0.1991117690599556
ehristoforu/Falcon3-8B-Franken-Basestruct,0.28867505551443373
ehristoforu/Falcon3-MoE-2x7B-Insruct,0.32420429311621024
ehristoforu/QwenQwen2.5-7B-IT,0.35233160621761656
ehristoforu/QwenQwen2.5-7B-IT-Dare,0.35233160621761656
ehristoforu/fq2.5-7b-it-normalize_false,0.3634344929681717
ehristoforu/fq2.5-7b-it-normalize_true,0.3634344929681717
ehristoforu/trd-7b-it,0.10658771280532939
failspy/Llama-3-8B-Instruct-MopeyMule,0.12731310140636565
failspy/Llama-3-8B-Instruct-abliterated,0.19689119170984457
failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,0.22057735011102886
fblgit/UNA-TheBeagle-7b-v1,0.19467061435973354
fblgit/juanako-7b-UNA,0.16506291635825315
fblgit/una-cybertron-7b-v2-bf16,0.14729829755736493
fhai50032/RolePlayLake-7B,0.19689119170984457
flammenai/Mahou-1.2a-llama3-8B,0.23982235381199113
flammenai/Mahou-1.2a-mistral-7B,0.20281273131014063
fluently-lm/Llama-TI-8B,0.22649888971132495
fluently-lm/Llama-TI-8B-Instruct,0.2450037009622502
formulae/mita-elite-sce-gen1.1-v1-7b-2-26-2025-exp,0.10214655810510732
formulae/mita-elite-v1.1-7b-2-25-2025,0.11324944485566248
formulae/mita-elite-v1.1-gen2-7b-2-25-2025,0.11176905995558846
formulae/mita-elite-v1.2-7b-2-26-2025,0.1073279052553664
formulae/mita-gen3-7b-2-26-2025,0.10436713545521836
formulae/mita-gen3-v1.2-7b-2-26-2025,0.12139156180606958
formulae/mita-v1.1-7b-2-24-2025,0.3456698741672835
fulim/FineLlama-3.1-8B,0.17616580310880828
gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,0.22871946706143598
ghost-x/ghost-8b-beta-1608,0.17246484085862324
gmonsoon/SahabatAI-Rebase-8B-Test,0.23390081421169504
gmonsoon/StockSeaLLMs-7B-v1,0.2820133234641007
google/gemma-1.1-7b-it,0.17394522575869725
google/gemma-7b,0.17616580310880828
google/gemma-7b-it,0.12213175425610659
gradientai/Llama-3-8B-Instruct-Gradient-1048k,0.18948926720947445
grimjim/DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,0.26720947446336046
grimjim/HuatuoSkywork-o1-Llama-3.1-8B,0.22131754256106587
grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,0.2450037009622502
grimjim/Llama-3-Instruct-8B-SimPO-SPPO-Iter3-merge,0.24130273871206515
grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,0.24204293116210215
grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,0.2546262028127313
grimjim/Llama-Nephilim-Metamorphosis-v2-8B,0.24426350851221318
grimjim/Llama3.1-SuperNovaLite-HuatuoSkywork-o1-8B,0.24352331606217617
grimjim/SauerHuatuoSkywork-o1-Llama-3.1-8B,0.2679496669133975
grimjim/llama-3-Nephilim-v1-8B,0.23760177646188008
grimjim/llama-3-Nephilim-v2-8B,0.23464100666173204
grimjim/llama-3-Nephilim-v2.1-8B,0.22945965951147299
grimjim/llama-3-Nephilim-v3-8B,0.23834196891191708
gupta-tanish/llama-7b-dpo-baseline,0.14729829755736493
gz987/qwen2.5-7b-cabs-v0.1,0.3604737231680237
gz987/qwen2.5-7b-cabs-v0.2,0.35677276091783866
gz987/qwen2.5-7b-cabs-v0.3,0.3604737231680237
gz987/qwen2.5-7b-cabs-v0.4,0.3545521835677276
haoranxu/Llama-3-Instruct-8B-SimPO,0.2509252405625463
hon9kon9ize/CantoneseLLMChat-v1.0-7B,0.28127313101406365
hotmailuser/FalconSlerp1-7B,0.32568467801628426
hotmailuser/FalconSlerp2-7B,0.32420429311621024
hotmailuser/FalconSlerp3-7B,0.3271650629163583
hotmailuser/FalconSlerp4-7B,0.307920059215396
hotmailuser/FalconSlerp6-7B,0.3131014063656551
hotmailuser/Llama-Hermes-slerp-8B,0.2146558105107328
hotmailuser/Llama-Hermes-slerp2-8B,0.22353811991117692
hotmailuser/LlamaStock-8B,0.24204293116210215
hotmailuser/Qwen2.5-HomerSlerp-7B,0.3530717986676536
hotmailuser/QwenSlerp-7B,0.35677276091783866
hotmailuser/QwenSparse-7B,0.10584752035529238
huggyllama/llama-7b,0.11991117690599556
huihui-ai/Qwen2.5-7B-Instruct-abliterated,0.33456698741672836
huihui-ai/Qwen2.5-7B-Instruct-abliterated-v2,0.3375277572168764
iFaz/llama31_8B_en_emo_v4,0.19615099925980756
ibivibiv/multimaster-7b-v6,0.19615099925980756
ibm-granite/granite-3.0-8b-base,0.20799407846039972
ibm-granite/granite-3.0-8b-instruct,0.22575869726128794
ibm-granite/granite-3.1-8b-base,0.19837157660991858
ibm-granite/granite-3.1-8b-instruct,0.25018504811250925
ibm-granite/granite-3.2-8b-instruct,0.2524056254626203
ibm-granite/granite-7b-base,0.12139156180606958
ibm-granite/granite-7b-instruct,0.13989637305699482
ibm/merlinite-7b,0.18134715025906736
icefog72/IceCocoaRP-7b,0.17838638045891933
icefog72/IceCoffeeRP-7b,0.1843079200592154
icefog72/IceDrinkNameNotFoundRP-7b-Model_Stock,0.1998519615099926
icefog72/IceDrunkenCherryRP-7b,0.18726868985936343
icefog72/IceEspressoRPv2-7b,0.19393042190969653
