"item_id","frequency","mean_position","min_position","max_position","sd_position"
"X1048",46,380.630434782609,371,392,5.29720553437659
"X69",46,382.239130434783,355,406,13.2868937639209
"X632",46,382.717391304348,364,395,8.40016678003283
"X623",46,387.021739130435,376,402,6.43769845151643
"X183",46,387.195652173913,373,399,6.76796232330395
"X134",46,387.5,371,405,8.25900182292698
"X523",46,388.347826086957,365,409,11.7968308198136
"X816",46,391.608695652174,378,413,8.5491474841246
"X838",46,393.739130434783,385,411,4.91905493456572
"X348",46,393.934782608696,385,415,5.85150379119398
"X270",46,394.521739130435,373,415,9.14266951153225
"X655",46,397.260869565217,390,407,4.65443531654937
"X1169",46,397.434782608696,383,413,7.90401353438181
"X821",46,398.54347826087,386,411,6.7353347577917
"X120",46,400.152173913043,384,420,7.75447509880398
"X631",46,402.95652173913,389,415,6.92164566732228
"X1160",46,404.195652173913,396,418,5.11911261935717
"X933",46,406.130434782609,392,421,6.82677309699644
"X1126",46,407.239130434783,380,427,12.1219448065779
"X1118",46,408,387,428,11.2940495640649
"X929",46,408.021739130435,400,430,6.04975345846528
"X626",46,410.021739130435,383,441,12.6235919002385
"X167",46,410.739130434783,400,436,6.19833232986886
"X52",46,412.565217391304,398,430,6.72194473815442
"X581",46,412.608695652174,369,457,21.6625414133036
"X310",46,412.978260869565,405,439,6.93297797305597
"X207",46,413.95652173913,398,428,6.75592422080759
"X1013",46,415.934782608696,394,437,11.6264108800477
"X316",46,416.130434782609,405,436,5.28985904307971
"X825",46,418.847826086957,410,431,4.75613003889296
"X735",46,418.869565217391,395,436,8.35226834299701
"X1060",46,422.782608695652,405,438,9.25662055798926
"X1032",46,422.847826086957,404,437,8.42738233064455
"X748",46,423.54347826087,403,445,8.35784799983858
"X940",46,423.891304347826,414,455,6.71723574386424
"X56",46,424.630434782609,407,440,7.28883071144451
"X681",46,425.54347826087,409,444,8.6453751842991
"X203",46,426.260869565217,419,438,4.35856644428823
"X442",46,429.630434782609,415,449,7.25521634764999
"X857",46,431.717391304348,408,451,10.9110811023132
"X547",46,435.652173913043,411,462,11.1797781558279
"X199",46,435.717391304348,421,453,8.01016865817238
"X452",46,436.391304347826,429,449,4.54350946525586
"X465",46,436.847826086957,425,454,6.31740942441985
"X699",46,442.391304347826,415,464,12.614767819891
"X713",46,443.304347826087,420,459,8.07429271816118
"X234",46,443.5,435,458,4.05928291423224
"X611",46,446.391304347826,430,462,7.52618616969243
"X1046",46,446.760869565217,442,458,4.28529673604314
"X30",46,448.304347826087,418,476,13.4839321090242
"X131",46,451.717391304348,431,468,8.46866916864289
"X288",46,452.282608695652,446,467,4.46548762288565
"X659",46,453.826086956522,438,475,7.93950557605891
"X431",46,453.847826086957,440,469,5.79642568525101
"X665",46,456.782608695652,438,472,7.59799108969166
"X369",46,458.826086956522,436,477,8.13580385381962
"X984",46,459.95652173913,429,493,11.7680481186023
"X62",46,461.739130434783,453,474,4.27621214840474
"X388",46,462.391304347826,457,482,4.70214258902644
"X90",46,463.391304347826,445,478,6.89114814129794
"X908",46,463.717391304348,458,473,3.62499375311806
"X367",46,465.413043478261,456,483,4.94222661001439
"X1156",46,467.260869565217,451,475,4.03008013490052
"X178",46,469.565217391304,450,488,6.7120196460878
"X804",46,472.130434782609,457,486,6.00965406899478
"X344",46,472.282608695652,461,495,4.88381928630207
"X812",46,474.695652173913,468,485,4.38111890942836
"X100",46,476.04347826087,459,491,5.96268590388642
"X458",46,476.282608695652,466,496,6.67886565045379
"X13",46,477.521739130435,469,496,5.11094307642286
"X73",46,478.173913043478,466,498,5.61468055023253
"X21",46,482.95652173913,478,494,4.29447459851548
"X389",46,483.739130434783,476,494,4.45937106979945
"X911",45,482.488888888889,477,498,4.09890352423793
"X49",45,485.088888888889,478,499,4.85621542796737
"X730",45,487.755555555556,485,496,3.15620280742796
"X820",44,490.25,485,500,4.07559383602918
"X958",43,493.441860465116,488,500,3.7878397259639
"X291",42,488.690476190476,480,500,5.99791872535838
"X394",42,490.571428571429,478,500,5.67898503961222
"X852",39,254.564102564103,26,500,235.09133665918
"X240",39,412.74358974359,28,500,181.496805532091
"X304",33,495.69696969697,488,500,3.57495496898954
"X575",30,485.233333333333,469,500,7.88575027953995
"X149",28,492.571428571429,482,500,4.97719667809971
"X1111",26,29.4615384615385,28,30,0.811456430414806
"X453",22,14.7272727272727,6,29,7.17921482762046
"X802",17,26.3529411764706,16,30,3.14128111744612
"X841",17,28.2941176470588,25,30,1.4901638283404
"X1149",13,493.307692307692,486,500,4.75016868796284
"X32",12,29.1666666666667,26,30,1.11464085804543
"X215",6,494,490,497,2.96647939483827
"X648",6,499.833333333333,499,500,0.408248290463863
"X1034",5,496,493,498,2.34520787991171
"X67",5,497.2,495,500,2.58843582110896
"X950",3,29,29,29,0
"X264",3,498,497,500,1.73205080756888
"X865",2,16,8,24,11.3137084989848
"X70",2,29.5,29,30,0.707106781186548
"X78",2,30,30,30,0
"X882",2,30,30,30,0
"X147",2,497,494,500,4.24264068711928
"X550",1,8,8,8,NA
"X541",1,13,13,13,NA
"X446",1,22,22,22,NA
"X746",1,30,30,30,NA
